380	0.672
390	0.668
400	0.589
410	0.434
420	0.225
430	0.118
440	0.050
450	0.018
460	0.007
470	0.003
480	0.002
490	0.001
500	0.001
510	0.001
520	0.001
530	0.001
540	0.001
550	0.002
560	0.002
570	0.003
580	0.005
590	0.008
600	0.011
610	0.015
620	0.019
630	0.024
640	0.030
650	0.035
660	0.042
670	0.050
680	0.058
690	0.069
700	0.081
710	0.094
720	0.111
730	0.130
740	0.151
750	0.177
760	0.206
770	0.236
780	0.270
