380	0.000
390	0.000
400	0.000
410	0.000
420	0.000
430	0.000
440	0.000
450	0.000
460	0.000
470	0.001
480	0.038
490	0.356
500	0.651
510	0.775
520	0.834
530	0.861
540	0.875
550	0.883
560	0.888
570	0.893
580	0.895
590	0.897
600	0.897
610	0.897
620	0.898
630	0.896
640	0.896
650	0.895
660	0.896
670	0.894
680	0.894
690	0.892
700	0.891
710	0.891
720	0.889
730	0.889
740	0.886
750	0.887
760	0.885
770	0.884
780	0.882
