380	0.011
390	0.011
400	0.011
410	0.011
420	0.011
430	0.011
440	0.011
450	0.011
460	0.011
470	0.011
480	0.011
490	0.011
500	0.011
510	0.011
520	0.011
530	0.011
540	0.011
550	0.011
560	0.011
570	0.011
580	0.011
590	0.021
600	0.042
610	0.085
620	0.170
630	0.340
640	0.600
650	0.737
660	0.778
670	0.790
680	0.795
690	0.799
700	0.801
710	0.803
720	0.804
730	0.805
740	0.806
750	0.807
760	0.807
770	0.807
780	0.806
