380	0.005
390	0.005
400	0.005
410	0.005
420	0.005
430	0.005
440	0.005
450	0.005
460	0.005
470	0.005
480	0.006
500	0.007
510	0.008
520	0.009
530	0.010
540	0.020
550	0.091
560	0.424
570	0.648
580	0.749
590	0.796
600	0.817
610	0.826
620	0.829
630	0.831
640	0.832
650	0.832
660	0.832
670	0.832
680	0.832
690	0.832
700	0.832
710	0.832
720	0.831
730	0.831
740	0.832
750	0.831
760	0.831
770	0.830
780	0.829
