380	0.000
390	0.000
400	0.000
410	0.000
420	0.000
430	0.001
440	0.004
450	0.009
460	0.016
470	0.023
480	0.028
490	0.034
500	0.039
510	0.043
520	0.047
530	0.052
540	0.060
550	0.073
560	0.085
570	0.091
580	0.089
590	0.083
600	0.086
610	0.089
620	0.089
630	0.088
640	0.088
650	0.091
660	0.101
670	0.121
680	0.150
690	0.174
700	0.206
710	0.235
720	0.266
730	0.296
740	0.324
750	0.354
760	0.383
770	0.408
780	0.434
