380	0.000
390	0.000
400	0.000
410	0.000
420	0.000
430	0.000
440	0.000
450	0.001
460	0.004
470	0.018
480	0.049
490	0.111
500	0.193
510	0.280
520	0.370
530	0.427
540	0.443
550	0.420
560	0.364
570	0.297
580	0.227
590	0.158
600	0.107
610	0.073
620	0.048
630	0.032
640	0.025
650	0.020
660	0.016
670	0.016
680	0.016
690	0.013
700	0.014
710	0.015
720	0.016
730	0.018
740	0.020
750	0.021
760	0.023
770	0.024
780	0.025
